All calculations,Busbar WTG1 HV,Busbar WTG1 LV,Busbar WTG2 HV,Busbar WTG2 LV,Busbar WTG3 HV,Busbar WTG3 LV,Drilling AC SWBD\Drilling AC Bus A,Drilling AC SWBD\Drilling AC Bus B,Main SWBD\Main Bus A,Main SWBD\Main Bus B,SG Terminal 1,SG Terminal 2,SG Terminal 3,Terminal AC High Drilling A,Terminal AC High Drilling B,Terminal AC High PEC_VSDc_GEX_01,Terminal AC High PEC_VSDc_GEX_02,Terminal AC High PEC_VSDc_GEX_03,Terminal AC High PEC_VSDc_OEX_01,Terminal AC High PEC_VSDc_OEX_02,Terminal AC High PEC_VSDc_REC,Terminal AC High PEC_VSDc_WIN_01,Terminal AC High PEC_VSDc_WIN_02,Terminal AC Low Drilling A,Terminal AC Low Drilling B,Terminal AC Low PEC_VSDc_GEX_01,Terminal AC Low PEC_VSDc_GEX_02,Terminal AC Low PEC_VSDc_GEX_03,Terminal AC Low PEC_VSDc_OEX_01,Terminal AC Low PEC_VSDc_OEX_02,Terminal AC Low PEC_VSDc_REC,Terminal AC Low PEC_VSDc_WIN_01,Terminal AC Low PEC_VSDc_WIN_02,Terminal AC Low PEC_VSDc_WIN_03,Terminal ACO_01,Terminal ACO_02,Terminal SWL_01,Terminal TRA_UTL400_01,Terminal TRA_UTL400_02,Terminal TRA_UTL690_01,Terminal TRA_UTL690_02,Terminal WindPark,Utility400 SWBD/BusA,Utility400 SWBD/BusB,Utility690 SWBD\Utility690 Bus A,Utility690 SWBD\Utility690 Bus B
"Time in s","Voltage, Magnitude in p.u.","Voltage, Magnitude in p.u.","Voltage, Magnitude in p.u.","Voltage, Magnitude in p.u.","Voltage, Magnitude in p.u.","Voltage, Magnitude in p.u.","Voltage, Magnitude in p.u.","Voltage, Magnitude in p.u.","Voltage, Magnitude in p.u.","Voltage, Magnitude in p.u.","Voltage, Magnitude in p.u.","Voltage, Magnitude in p.u.","Voltage, Magnitude in p.u.","Voltage, Magnitude in p.u.","Voltage, Magnitude in p.u.","Voltage, Magnitude in p.u.","Voltage, Magnitude in p.u.","Voltage, Magnitude in p.u.","Voltage, Magnitude in p.u.","Voltage, Magnitude in p.u.","Voltage, Magnitude in p.u.","Voltage, Magnitude in p.u.","Voltage, Magnitude in p.u.","Voltage, Magnitude in p.u.","Voltage, Magnitude in p.u.","Voltage, Magnitude in p.u.","Voltage, Magnitude in p.u.","Voltage, Magnitude in p.u.","Voltage, Magnitude in p.u.","Voltage, Magnitude in p.u.","Voltage, Magnitude in p.u.","Voltage, Magnitude in p.u.","Voltage, Magnitude in p.u.","Voltage, Magnitude in p.u.","Voltage, Magnitude in p.u.","Voltage, Magnitude in p.u.","Voltage, Magnitude in p.u.","Voltage, Magnitude in p.u.","Voltage, Magnitude in p.u.","Voltage, Magnitude in p.u.","Voltage, Magnitude in p.u.","Voltage, Magnitude in p.u.","Voltage, Magnitude in p.u.","Voltage, Magnitude in p.u.","Voltage, Magnitude in p.u.","Voltage, Magnitude in p.u."
8.4426,1.0247,1.0246,1.0247,1.0246,1.0247,1.0246,1.0199,1.0199,1.0199,1.0199,1.0200,1.0200,1.0200,1.0199,1.0199,1.0196,1.0183,1.0183,1.0199,1.0198,1.0189,1.0193,1.0193,1.0199,1.0199,1.0167,1.0154,1.0154,1.0180,1.0179,1.0154,1.0164,1.0164,1.0164,1.0197,1.0197,1.0197,0.9852,0.0046,1.0194,0.0046,1.0241,0.9762,0.0046,0.9931,0.0046
8.4526,1.0247,1.0246,1.0247,1.0246,1.0247,1.0246,1.0199,1.0199,1.0199,1.0199,1.0200,1.0200,1.0200,1.0199,1.0199,1.0196,1.0183,1.0183,1.0199,1.0198,1.0189,1.0193,1.0193,1.0199,1.0199,1.0167,1.0154,1.0154,1.0180,1.0179,1.0154,1.0164,1.0164,1.0164,1.0197,1.0197,1.0197,0.9852,0.0046,1.0194,0.0046,1.0241,0.9762,0.0046,0.9931,0.0046
8.4626,1.0247,1.0246,1.0247,1.0246,1.0247,1.0246,1.0199,1.0199,1.0199,1.0199,1.0200,1.0200,1.0200,1.0199,1.0199,1.0196,1.0183,1.0183,1.0199,1.0198,1.0189,1.0193,1.0193,1.0199,1.0199,1.0167,1.0154,1.0154,1.0180,1.0179,1.0154,1.0164,1.0164,1.0164,1.0197,1.0197,1.0197,0.9852,0.0045,1.0194,0.0045,1.0241,0.9762,0.0045,0.9931,0.0045
8.4726,1.0247,1.0246,1.0247,1.0246,1.0247,1.0246,1.0199,1.0199,1.0199,1.0199,1.0200,1.0200,1.0200,1.0199,1.0199,1.0196,1.0183,1.0183,1.0199,1.0198,1.0189,1.0193,1.0193,1.0199,1.0199,1.0167,1.0154,1.0154,1.0180,1.0179,1.0154,1.0164,1.0164,1.0164,1.0197,1.0197,1.0197,0.9852,0.0045,1.0194,0.0045,1.0241,0.9762,0.0045,0.9931,0.0045
8.4826,1.0247,1.0246,1.0247,1.0246,1.0247,1.0246,1.0199,1.0199,1.0199,1.0199,1.0200,1.0200,1.0200,1.0199,1.0199,1.0196,1.0183,1.0183,1.0199,1.0198,1.0189,1.0193,1.0193,1.0199,1.0199,1.0167,1.0154,1.0154,1.0180,1.0179,1.0154,1.0164,1.0164,1.0164,1.0197,1.0197,1.0197,0.9852,0.0045,1.0194,0.0045,1.0241,0.9762,0.0045,0.9931,0.0045
8.4926,1.0247,1.0246,1.0247,1.0246,1.0247,1.0246,1.0199,1.0199,1.0199,1.0199,1.0200,1.0200,1.0200,1.0199,1.0199,1.0196,1.0183,1.0183,1.0199,1.0198,1.0189,1.0193,1.0193,1.0199,1.0199,1.0167,1.0154,1.0154,1.0180,1.0179,1.0154,1.0164,1.0164,1.0164,1.0197,1.0197,1.0197,0.9852,0.0045,1.0194,0.0045,1.0241,0.9762,0.0045,0.9931,0.0045
8.5026,1.0247,1.0246,1.0247,1.0246,1.0247,1.0246,1.0199,1.0199,1.0199,1.0199,1.0200,1.0200,1.0200,1.0199,1.0199,1.0196,1.0183,1.0183,1.0199,1.0198,1.0189,1.0193,1.0193,1.0199,1.0199,1.0167,1.0154,1.0154,1.0180,1.0179,1.0154,1.0164,1.0164,1.0164,1.0197,1.0197,1.0197,0.9852,0.0044,1.0194,0.0044,1.0241,0.9762,0.0044,0.9931,0.0044
8.5126,1.0247,1.0246,1.0247,1.0246,1.0247,1.0246,1.0199,1.0199,1.0199,1.0199,1.0200,1.0200,1.0200,1.0199,1.0199,1.0196,1.0183,1.0183,1.0199,1.0198,1.0189,1.0193,1.0193,1.0199,1.0199,1.0167,1.0154,1.0154,1.0180,1.0179,1.0154,1.0164,1.0164,1.0164,1.0197,1.0197,1.0197,0.9852,0.0044,1.0194,0.0044,1.0241,0.9762,0.0044,0.9931,0.0044
8.5226,1.0247,1.0246,1.0247,1.0246,1.0247,1.0246,1.0199,1.0199,1.0199,1.0199,1.0200,1.0200,1.0200,1.0199,1.0199,1.0196,1.0183,1.0183,1.0199,1.0198,1.0189,1.0193,1.0193,1.0199,1.0199,1.0167,1.0154,1.0154,1.0180,1.0179,1.0154,1.0164,1.0164,1.0164,1.0197,1.0197,1.0197,0.9852,0.0044,1.0194,0.0044,1.0241,0.9762,0.0044,0.9931,0.0044
8.5326,1.0247,1.0246,1.0247,1.0246,1.0247,1.0246,1.0199,1.0199,1.0199,1.0199,1.0200,1.0200,1.0200,1.0199,1.0199,1.0196,1.0183,1.0183,1.0199,1.0198,1.0189,1.0193,1.0193,1.0199,1.0199,1.0167,1.0154,1.0154,1.0180,1.0179,1.0154,1.0164,1.0164,1.0164,1.0197,1.0197,1.0197,0.9852,0.0044,1.0194,0.0044,1.0241,0.9762,0.0044,0.9931,0.0044
8.5426,1.0247,1.0246,1.0247,1.0246,1.0247,1.0246,1.0199,1.0199,1.0199,1.0199,1.0200,1.0200,1.0200,1.0199,1.0199,1.0196,1.0183,1.0183,1.0199,1.0198,1.0189,1.0193,1.0193,1.0199,1.0199,1.0167,1.0154,1.0154,1.0180,1.0179,1.0154,1.0164,1.0164,1.0164,1.0197,1.0197,1.0197,0.9852,0.0043,1.0194,0.0043,1.0241,0.9762,0.0043,0.9931,0.0043
8.5526,1.0247,1.0246,1.0247,1.0246,1.0247,1.0246,1.0199,1.0199,1.0199,1.0199,1.0200,1.0200,1.0200,1.0199,1.0199,1.0196,1.0183,1.0183,1.0199,1.0198,1.0189,1.0193,1.0193,1.0199,1.0199,1.0167,1.0154,1.0154,1.0180,1.0179,1.0154,1.0164,1.0164,1.0164,1.0197,1.0197,1.0197,0.9852,0.0043,1.0194,0.0043,1.0241,0.9762,0.0043,0.9931,0.0043
8.5626,1.0247,1.0246,1.0247,1.0246,1.0247,1.0246,1.0199,1.0199,1.0199,1.0199,1.0200,1.0200,1.0200,1.0199,1.0199,1.0196,1.0183,1.0183,1.0199,1.0198,1.0189,1.0193,1.0193,1.0199,1.0199,1.0167,1.0154,1.0154,1.0180,1.0179,1.0154,1.0164,1.0164,1.0164,1.0197,1.0197,1.0197,0.9852,0.0043,1.0194,0.0043,1.0241,0.9762,0.0043,0.9931,0.0043
8.5726,1.0247,1.0246,1.0247,1.0246,1.0247,1.0246,1.0199,1.0199,1.0199,1.0199,1.0200,1.0200,1.0200,1.0199,1.0199,1.0196,1.0183,1.0183,1.0199,1.0198,1.0189,1.0193,1.0193,1.0199,1.0199,1.0167,1.0154,1.0154,1.0180,1.0179,1.0154,1.0164,1.0164,1.0164,1.0197,1.0197,1.0197,0.9852,0.0042,1.0194,0.0042,1.0241,0.9762,0.0042,0.9931,0.0042
8.5826,1.0247,1.0246,1.0247,1.0246,1.0247,1.0246,1.0199,1.0199,1.0199,1.0199,1.0200,1.0200,1.0200,1.0199,1.0199,1.0196,1.0183,1.0183,1.0199,1.0198,1.0189,1.0193,1.0193,1.0199,1.0199,1.0167,1.0154,1.0154,1.0180,1.0179,1.0154,1.0164,1.0164,1.0164,1.0197,1.0197,1.0197,0.9852,0.0042,1.0194,0.0042,1.0241,0.9762,0.0042,0.9931,0.0042
8.5926,1.0247,1.0246,1.0247,1.0246,1.0247,1.0246,1.0199,1.0199,1.0199,1.0199,1.0200,1.0200,1.0200,1.0199,1.0199,1.0196,1.0183,1.0183,1.0199,1.0198,1.0189,1.0193,1.0193,1.0199,1.0199,1.0167,1.0154,1.0154,1.0180,1.0179,1.0154,1.0164,1.0164,1.0164,1.0197,1.0197,1.0197,0.9852,0.0042,1.0194,0.0042,1.0241,0.9762,0.0042,0.9931,0.0042
8.6026,1.0247,1.0246,1.0247,1.0246,1.0247,1.0246,1.0199,1.0199,1.0199,1.0199,1.0200,1.0200,1.0200,1.0199,1.0199,1.0196,1.0183,1.0183,1.0199,1.0198,1.0189,1.0193,1.0193,1.0199,1.0199,1.0167,1.0154,1.0154,1.0180,1.0179,1.0154,1.0164,1.0164,1.0164,1.0197,1.0197,1.0197,0.9852,0.0042,1.0194,0.0042,1.0241,0.9762,0.0042,0.9931,0.0042
8.6126,1.0247,1.0246,1.0247,1.0246,1.0247,1.0246,1.0199,1.0199,1.0199,1.0199,1.0200,1.0200,1.0200,1.0199,1.0199,1.0196,1.0183,1.0183,1.0199,1.0198,1.0189,1.0193,1.0193,1.0199,1.0199,1.0167,1.0154,1.0154,1.0180,1.0179,1.0154,1.0164,1.0164,1.0164,1.0197,1.0197,1.0197,0.9852,0.0041,1.0194,0.0041,1.0241,0.9762,0.0041,0.9931,0.0041
8.6226,1.0247,1.0246,1.0247,1.0246,1.0247,1.0246,1.0199,1.0199,1.0199,1.0199,1.0200,1.0200,1.0200,1.0199,1.0199,1.0196,1.0183,1.0183,1.0199,1.0198,1.0189,1.0193,1.0193,1.0199,1.0199,1.0167,1.0154,1.0154,1.0180,1.0179,1.0154,1.0164,1.0164,1.0164,1.0197,1.0197,1.0197,0.9852,0.0041,1.0194,0.0041,1.0241,0.9762,0.0041,0.9931,0.0041
8.6326,1.0247,1.0246,1.0247,1.0246,1.0247,1.0246,1.0199,1.0199,1.0199,1.0199,1.0200,1.0200,1.0200,1.0199,1.0199,1.0196,1.0183,1.0183,1.0199,1.0198,1.0189,1.0193,1.0193,1.0199,1.0199,1.0167,1.0154,1.0154,1.0180,1.0179,1.0154,1.0164,1.0164,1.0164,1.0197,1.0197,1.0197,0.9852,0.0041,1.0194,0.0041,1.0241,0.9762,0.0041,0.9931,0.0041
8.6426,1.0247,1.0246,1.0247,1.0246,1.0247,1.0246,1.0199,1.0199,1.0199,1.0199,1.0200,1.0200,1.0200,1.0199,1.0199,1.0196,1.0183,1.0183,1.0199,1.0198,1.0189,1.0193,1.0193,1.0199,1.0199,1.0167,1.0154,1.0154,1.0180,1.0179,1.0154,1.0164,1.0164,1.0164,1.0197,1.0197,1.0197,0.9852,0.0041,1.0194,0.0041,1.0241,0.9762,0.0041,0.9931,0.0041
8.6526,1.0247,1.0246,1.0247,1.0246,1.0247,1.0246,1.0199,1.0199,1.0199,1.0199,1.0200,1.0200,1.0200,1.0199,1.0199,1.0196,1.0183,1.0183,1.0199,1.0198,1.0189,1.0193,1.0193,1.0199,1.0199,1.0167,1.0154,1.0154,1.0180,1.0179,1.0154,1.0164,1.0164,1.0164,1.0197,1.0197,1.0197,0.9852,0.0040,1.0194,0.0040,1.0241,0.9762,0.0040,0.9931,0.0040
8.6626,1.0247,1.0246,1.0247,1.0246,1.0247,1.0246,1.0199,1.0199,1.0199,1.0199,1.0200,1.0200,1.0200,1.0199,1.0199,1.0196,1.0183,1.0183,1.0199,1.0198,1.0189,1.0193,1.0193,1.0199,1.0199,1.0167,1.0154,1.0154,1.0180,1.0179,1.0154,1.0164,1.0164,1.0164,1.0197,1.0197,1.0197,0.9852,0.0040,1.0194,0.0040,1.0241,0.9762,0.0040,0.9931,0.0040
8.6726,1.0247,1.0246,1.0247,1.0246,1.0247,1.0246,1.0199,1.0199,1.0199,1.0199,1.0200,1.0200,1.0200,1.0199,1.0199,1.0196,1.0183,1.0183,1.0199,1.0198,1.0189,1.0193,1.0193,1.0199,1.0199,1.0167,1.0154,1.0154,1.0180,1.0179,1.0154,1.0164,1.0164,1.0164,1.0197,1.0197,1.0197,0.9852,0.0040,1.0194,0.0040,1.0241,0.9762,0.0040,0.9931,0.0040
8.6826,1.0247,1.0246,1.0247,1.0246,1.0247,1.0246,1.0199,1.0199,1.0199,1.0199,1.0200,1.0200,1.0200,1.0199,1.0199,1.0196,1.0183,1.0183,1.0199,1.0198,1.0189,1.0193,1.0193,1.0199,1.0199,1.0167,1.0154,1.0154,1.0180,1.0179,1.0154,1.0164,1.0164,1.0164,1.0197,1.0197,1.0197,0.9852,0.0040,1.0194,0.0040,1.0241,0.9762,0.0040,0.9931,0.0040
8.6926,1.0247,1.0246,1.0247,1.0246,1.0247,1.0246,1.0199,1.0199,1.0199,1.0199,1.0200,1.0200,1.0200,1.0199,1.0199,1.0196,1.0183,1.0183,1.0199,1.0198,1.0189,1.0193,1.0193,1.0199,1.0199,1.0167,1.0154,1.0154,1.0180,1.0179,1.0154,1.0164,1.0164,1.0164,1.0197,1.0197,1.0197,0.9852,0.0040,1.0194,0.0040,1.0241,0.9762,0.0039,0.9931,0.0040
8.7026,1.0247,1.0246,1.0247,1.0246,1.0247,1.0246,1.0199,1.0199,1.0199,1.0199,1.0200,1.0200,1.0200,1.0199,1.0199,1.0196,1.0183,1.0183,1.0199,1.0198,1.0189,1.0193,1.0193,1.0199,1.0199,1.0167,1.0154,1.0154,1.0180,1.0179,1.0154,1.0164,1.0164,1.0164,1.0197,1.0197,1.0197,0.9852,0.0039,1.0194,0.0039,1.0241,0.9762,0.0039,0.9931,0.0039
8.7126,1.0247,1.0246,1.0247,1.0246,1.0247,1.0246,1.0199,1.0199,1.0199,1.0199,1.0200,1.0200,1.0200,1.0199,1.0199,1.0196,1.0183,1.0183,1.0199,1.0198,1.0189,1.0193,1.0193,1.0199,1.0199,1.0167,1.0154,1.0154,1.0180,1.0179,1.0154,1.0164,1.0164,1.0164,1.0197,1.0197,1.0197,0.9852,0.0039,1.0194,0.0039,1.0241,0.9762,0.0039,0.9931,0.0039
8.7226,1.0247,1.0246,1.0247,1.0246,1.0247,1.0246,1.0199,1.0199,1.0199,1.0199,1.0200,1.0200,1.0200,1.0199,1.0199,1.0196,1.0183,1.0183,1.0199,1.0198,1.0189,1.0193,1.0193,1.0199,1.0199,1.0167,1.0154,1.0154,1.0180,1.0179,1.0154,1.0164,1.0164,1.0164,1.0197,1.0197,1.0197,0.9852,0.0039,1.0194,0.0039,1.0241,0.9762,0.0039,0.9931,0.0039
8.7326,1.0247,1.0246,1.0247,1.0246,1.0247,1.0246,1.0199,1.0199,1.0199,1.0199,1.0200,1.0200,1.0200,1.0199,1.0199,1.0196,1.0183,1.0183,1.0199,1.0198,1.0189,1.0193,1.0193,1.0199,1.0199,1.0167,1.0154,1.0154,1.0180,1.0179,1.0154,1.0164,1.0164,1.0164,1.0197,1.0197,1.0197,0.9852,0.0039,1.0194,0.0039,1.0241,0.9762,0.0039,0.9931,0.0039
8.7426,1.0247,1.0246,1.0247,1.0246,1.0247,1.0246,1.0199,1.0199,1.0199,1.0199,1.0200,1.0200,1.0200,1.0199,1.0199,1.0196,1.0183,1.0183,1.0199,1.0198,1.0189,1.0193,1.0193,1.0199,1.0199,1.0167,1.0154,1.0154,1.0180,1.0179,1.0154,1.0164,1.0164,1.0164,1.0197,1.0197,1.0197,0.9852,0.0038,1.0194,0.0038,1.0241,0.9762,0.0038,0.9931,0.0038
8.7526,1.0247,1.0246,1.0247,1.0246,1.0247,1.0246,1.0199,1.0199,1.0199,1.0199,1.0200,1.0200,1.0200,1.0199,1.0199,1.0196,1.0183,1.0183,1.0199,1.0198,1.0189,1.0193,1.0193,1.0199,1.0199,1.0167,1.0154,1.0154,1.0180,1.0179,1.0154,1.0164,1.0164,1.0164,1.0197,1.0197,1.0197,0.9852,0.0038,1.0194,0.0038,1.0241,0.9762,0.0038,0.9931,0.0038
8.7626,1.0247,1.0246,1.0247,1.0246,1.0247,1.0246,1.0199,1.0199,1.0199,1.0199,1.0200,1.0200,1.0200,1.0199,1.0199,1.0196,1.0183,1.0183,1.0199,1.0198,1.0189,1.0193,1.0193,1.0199,1.0199,1.0167,1.0154,1.0154,1.0180,1.0179,1.0154,1.0164,1.0164,1.0164,1.0197,1.0197,1.0197,0.9852,0.0038,1.0194,0.0038,1.0241,0.9762,0.0038,0.9931,0.0038
8.7726,1.0247,1.0246,1.0247,1.0246,1.0247,1.0246,1.0199,1.0199,1.0199,1.0199,1.0200,1.0200,1.0200,1.0199,1.0199,1.0196,1.0183,1.0183,1.0199,1.0198,1.0189,1.0193,1.0193,1.0199,1.0199,1.0167,1.0154,1.0154,1.0180,1.0179,1.0154,1.0164,1.0164,1.0164,1.0197,1.0197,1.0197,0.9852,0.0038,1.0194,0.0038,1.0241,0.9762,0.0038,0.9931,0.0038
8.7826,1.0247,1.0246,1.0247,1.0246,1.0247,1.0246,1.0199,1.0199,1.0199,1.0199,1.0200,1.0200,1.0200,1.0199,1.0199,1.0196,1.0183,1.0183,1.0199,1.0198,1.0189,1.0193,1.0193,1.0199,1.0199,1.0167,1.0154,1.0154,1.0180,1.0179,1.0154,1.0164,1.0164,1.0164,1.0197,1.0197,1.0197,0.9852,0.0037,1.0194,0.0037,1.0241,0.9762,0.0037,0.9931,0.0037
8.7926,1.0247,1.0246,1.0247,1.0246,1.0247,1.0246,1.0199,1.0199,1.0199,1.0199,1.0200,1.0200,1.0200,1.0199,1.0199,1.0196,1.0183,1.0183,1.0199,1.0198,1.0189,1.0193,1.0193,1.0199,1.0199,1.0167,1.0154,1.0154,1.0180,1.0179,1.0154,1.0164,1.0164,1.0164,1.0197,1.0197,1.0197,0.9852,0.0037,1.0194,0.0037,1.0241,0.9762,0.0037,0.9931,0.0037
8.8026,1.0247,1.0246,1.0247,1.0246,1.0247,1.0246,1.0199,1.0199,1.0199,1.0199,1.0200,1.0200,1.0200,1.0199,1.0199,1.0196,1.0183,1.0183,1.0199,1.0198,1.0189,1.0193,1.0193,1.0199,1.0199,1.0167,1.0154,1.0154,1.0180,1.0179,1.0154,1.0164,1.0164,1.0164,1.0197,1.0197,1.0197,0.9852,0.0037,1.0194,0.0037,1.0241,0.9762,0.0037,0.9931,0.0037
8.8126,1.0247,1.0246,1.0247,1.0246,1.0247,1.0246,1.0199,1.0199,1.0199,1.0199,1.0200,1.0200,1.0200,1.0199,1.0199,1.0196,1.0183,1.0183,1.0199,1.0198,1.0189,1.0193,1.0193,1.0199,1.0199,1.0167,1.0154,1.0154,1.0180,1.0179,1.0154,1.0164,1.0164,1.0164,1.0197,1.0197,1.0197,0.9852,0.0037,1.0194,0.0037,1.0241,0.9762,0.0037,0.9931,0.0037
8.8226,1.0247,1.0246,1.0247,1.0246,1.0247,1.0246,1.0199,1.0199,1.0199,1.0199,1.0200,1.0200,1.0200,1.0199,1.0199,1.0196,1.0183,1.0183,1.0199,1.0198,1.0189,1.0193,1.0193,1.0199,1.0199,1.0167,1.0154,1.0154,1.0180,1.0179,1.0154,1.0164,1.0164,1.0164,1.0197,1.0197,1.0197,0.9852,0.0037,1.0194,0.0037,1.0241,0.9762,0.0037,0.9931,0.0037
8.8326,1.0247,1.0246,1.0247,1.0246,1.0247,1.0246,1.0199,1.0199,1.0199,1.0199,1.0200,1.0200,1.0200,1.0199,1.0199,1.0196,1.0183,1.0183,1.0199,1.0198,1.0189,1.0193,1.0193,1.0199,1.0199,1.0167,1.0154,1.0154,1.0180,1.0179,1.0154,1.0164,1.0164,1.0164,1.0197,1.0197,1.0197,0.9852,0.0036,1.0194,0.0036,1.0241,0.9762,0.0036,0.9931,0.0036
8.8426,1.0247,1.0246,1.0247,1.0246,1.0247,1.0246,1.0199,1.0199,1.0199,1.0199,1.0200,1.0200,1.0200,1.0199,1.0199,1.0196,1.0183,1.0183,1.0199,1.0198,1.0189,1.0193,1.0193,1.0199,1.0199,1.0167,1.0154,1.0154,1.0180,1.0179,1.0154,1.0164,1.0164,1.0164,1.0197,1.0197,1.0197,0.9852,0.0036,1.0194,0.0036,1.0241,0.9762,0.0036,0.9931,0.0036
8.8526,1.0247,1.0246,1.0247,1.0246,1.0247,1.0246,1.0199,1.0199,1.0199,1.0199,1.0200,1.0200,1.0200,1.0199,1.0199,1.0196,1.0183,1.0183,1.0199,1.0198,1.0189,1.0193,1.0193,1.0199,1.0199,1.0167,1.0154,1.0154,1.0180,1.0179,1.0154,1.0164,1.0164,1.0164,1.0197,1.0197,1.0197,0.9852,0.0036,1.0194,0.0036,1.0241,0.9762,0.0036,0.9931,0.0036
8.8626,1.0247,1.0246,1.0247,1.0246,1.0247,1.0246,1.0199,1.0199,1.0199,1.0199,1.0200,1.0200,1.0200,1.0199,1.0199,1.0196,1.0183,1.0183,1.0199,1.0198,1.0189,1.0193,1.0193,1.0199,1.0199,1.0167,1.0154,1.0154,1.0180,1.0179,1.0154,1.0164,1.0164,1.0164,1.0197,1.0197,1.0197,0.9852,0.0036,1.0194,0.0036,1.0241,0.9762,0.0036,0.9931,0.0036
8.8726,1.0247,1.0246,1.0247,1.0246,1.0247,1.0246,1.0199,1.0199,1.0199,1.0199,1.0200,1.0200,1.0200,1.0199,1.0199,1.0196,1.0183,1.0183,1.0199,1.0198,1.0189,1.0193,1.0193,1.0199,1.0199,1.0167,1.0154,1.0154,1.0180,1.0179,1.0154,1.0164,1.0164,1.0164,1.0197,1.0197,1.0197,0.9852,0.0035,1.0194,0.0035,1.0241,0.9762,0.0035,0.9931,0.0035
8.8826,1.0247,1.0246,1.0247,1.0246,1.0247,1.0246,1.0199,1.0199,1.0199,1.0199,1.0200,1.0200,1.0200,1.0199,1.0199,1.0196,1.0183,1.0183,1.0199,1.0198,1.0189,1.0193,1.0193,1.0199,1.0199,1.0167,1.0154,1.0154,1.0180,1.0179,1.0154,1.0164,1.0164,1.0164,1.0197,1.0197,1.0197,0.9852,0.0035,1.0194,0.0035,1.0241,0.9762,0.0035,0.9931,0.0035
8.8926,1.0247,1.0246,1.0247,1.0246,1.0247,1.0246,1.0199,1.0199,1.0199,1.0199,1.0200,1.0200,1.0200,1.0199,1.0199,1.0196,1.0183,1.0183,1.0199,1.0198,1.0189,1.0193,1.0193,1.0199,1.0199,1.0167,1.0154,1.0154,1.0180,1.0179,1.0154,1.0164,1.0164,1.0164,1.0197,1.0197,1.0197,0.9852,0.0035,1.0194,0.0035,1.0241,0.9761,0.0035,0.9931,0.0035
8.9026,1.0247,1.0246,1.0247,1.0246,1.0247,1.0246,1.0199,1.0199,1.0199,1.0199,1.0200,1.0200,1.0200,1.0199,1.0199,1.0196,1.0183,1.0183,1.0199,1.0198,1.0189,1.0193,1.0193,1.0199,1.0199,1.0167,1.0154,1.0154,1.0180,1.0179,1.0154,1.0164,1.0164,1.0164,1.0197,1.0197,1.0197,0.9852,0.0035,1.0194,0.0035,1.0241,0.9761,0.0035,0.9931,0.0035
8.9126,1.0247,1.0246,1.0247,1.0246,1.0247,1.0246,1.0199,1.0199,1.0199,1.0199,1.0200,1.0200,1.0200,1.0199,1.0199,1.0196,1.0183,1.0183,1.0199,1.0198,1.0189,1.0193,1.0193,1.0199,1.0199,1.0167,1.0154,1.0154,1.0180,1.0179,1.0154,1.0164,1.0164,1.0164,1.0197,1.0197,1.0197,0.9852,0.0035,1.0194,0.0035,1.0241,0.9761,0.0035,0.9931,0.0035
8.9226,1.0247,1.0246,1.0247,1.0246,1.0247,1.0246,1.0199,1.0199,1.0199,1.0199,1.0200,1.0200,1.0200,1.0199,1.0199,1.0196,1.0183,1.0183,1.0199,1.0198,1.0189,1.0193,1.0193,1.0199,1.0199,1.0167,1.0154,1.0154,1.0180,1.0179,1.0154,1.0164,1.0164,1.0164,1.0197,1.0197,1.0197,0.9852,0.0034,1.0194,0.0034,1.0241,0.9761,0.0034,0.9931,0.0034
8.9326,1.0247,1.0246,1.0247,1.0246,1.0247,1.0246,1.0199,1.0199,1.0199,1.0199,1.0200,1.0200,1.0200,1.0199,1.0199,1.0196,1.0183,1.0183,1.0199,1.0198,1.0189,1.0193,1.0193,1.0199,1.0199,1.0167,1.0154,1.0154,1.0180,1.0179,1.0154,1.0164,1.0164,1.0164,1.0197,1.0197,1.0197,0.9852,0.0034,1.0194,0.0034,1.0241,0.9761,0.0034,0.9931,0.0034
8.9426,1.0247,1.0246,1.0247,1.0246,1.0247,1.0246,1.0199,1.0199,1.0199,1.0199,1.0200,1.0200,1.0200,1.0199,1.0199,1.0196,1.0183,1.0183,1.0199,1.0198,1.0189,1.0193,1.0193,1.0199,1.0199,1.0167,1.0154,1.0154,1.0180,1.0179,1.0154,1.0164,1.0164,1.0164,1.0197,1.0197,1.0197,0.9852,0.0034,1.0194,0.0034,1.0241,0.9761,0.0034,0.9931,0.0034
8.9526,1.0247,1.0246,1.0247,1.0246,1.0247,1.0246,1.0199,1.0199,1.0199,1.0199,1.0200,1.0200,1.0200,1.0199,1.0199,1.0196,1.0183,1.0183,1.0199,1.0198,1.0189,1.0193,1.0193,1.0199,1.0199,1.0167,1.0154,1.0154,1.0180,1.0179,1.0154,1.0164,1.0164,1.0164,1.0197,1.0197,1.0197,0.9852,0.0034,1.0194,0.0034,1.0241,0.9761,0.0034,0.9931,0.0034
8.9626,1.0247,1.0246,1.0247,1.0246,1.0247,1.0246,1.0199,1.0199,1.0199,1.0199,1.0200,1.0200,1.0200,1.0199,1.0199,1.0196,1.0183,1.0183,1.0199,1.0198,1.0189,1.0193,1.0193,1.0199,1.0199,1.0167,1.0154,1.0154,1.0180,1.0179,1.0154,1.0164,1.0164,1.0164,1.0197,1.0197,1.0197,0.9852,0.0034,1.0194,0.0034,1.0241,0.9761,0.0034,0.9931,0.0034
